PAG_PFPJ,REC_PFPJ,PAG_REGIAO,REC_REGIAO,PAG_IDADE,REC_IDADE,NATUREZA,VALOR,QUANTIDADE,TICKET_MEDIO
1,1,5,2,3,7,9,155422630000.0,3473000,44751.69306075439
1,1,5,0,3,6,9,82476550000.0,136000,606445.2205882353
1,1,2,2,4,0,9,3595000000.0,19000,189210.52631578947
2,1,5,1,1,7,2,819194030000.0,8709000,94062.92685727408
2,1,4,3,1,3,2,12191033970000.0,21305000,572214.6899788782
2,1,0,5,1,2,2,35702890000.0,244000,146323.31967213115
1,2,0,0,4,1,8,732664970000.0,1451000,504937.9531357684
1,2,3,5,4,1,8,839000000.0,5000,167800.0
1,2,4,0,2,1,7,4264450000.0,49000,87029.59183673469
1,1,2,2,2,4,9,32846182430000.0,455593000,72095.45017153469
1,2,5,0,3,1,7,10367520000.0,54000,191991.11111111112
1,1,3,0,2,2,9,143850000.0,8000,17981.25
1,1,2,0,7,4,9,1683134560000.0,5684000,296117.97325826884
1,1,0,3,6,6,9,967594710000.0,1066000,907687.3452157598
1,1,5,3,4,3,9,9338270000.0,219000,42640.50228310502
1,1,1,0,6,5,9,29314960960000.0,95686000,306366.2496080931
1,1,2,4,7,2,9,92552750000.0,468000,197762.2863247863
1,1,5,0,7,4,9,22949890610000.0,30976000,740892.6462422521
1,1,3,1,5,4,9,43529160000.0,1064000,40910.86466165414
1,1,2,0,2,3,9,266457850000.0,7377000,36120.082689440154
1,1,2,4,2,0,9,25000000.0,2000,12500.0
1,1,3,0,2,2,9,1347240000.0,61000,22085.90163934426
1,1,1,4,4,0,9,4144768800000.0,3960000,1046658.7878787878
2,1,4,2,1,7,2,458828429250000.0,138456000,3313893.4336540126
1,1,2,5,4,7,9,302258650000.0,9187000,32900.69119407859
1,1,2,0,4,7,9,22148800970000.0,53401000,414763.7866332091
1,1,1,5,4,6,9,94392060000.0,265000,356196.4528301887
1,1,2,4,5,5,9,101907900000.0,347000,293682.7089337176
1,1,4,0,4,4,9,18503956700000.0,71995000,257017.24703104384
2,1,4,1,1,3,2,993990657310000.0,3244004000,306408.57943146804
1,1,3,2,2,2,9,101500000.0,11000,9227.272727272728
1,1,3,4,6,2,9,1183300000.0,25000,47332.0
1,2,0,2,6,1,8,881684110000.0,1318000,668956.0773899849
1,1,2,2,3,4,9,35194028020000.0,1489695000,23624.989021242603
1,1,0,0,7,3,9,4120623300000.0,37758000,109132.45669791833
1,1,2,1,2,6,9,173224620000.0,7362000,23529.55990220049
1,2,1,5,3,1,8,9765260000.0,35000,279007.4285714286
1,2,5,4,2,1,7,1219829740000.0,7976000,152937.53009027083
1,1,1,3,4,7,9,9642100000.0,6000,1607016.6666666667
1,2,4,1,5,1,7,752837250000.0,3086000,243952.44653272844
1,1,2,1,7,0,9,51000000.0,2000,25500.0
1,1,5,5,7,4,9,1581298720000.0,2756000,573765.8635703919
1,1,2,4,4,4,9,2038228940000.0,36284000,56174.31760555617
1,1,5,3,7,6,9,6985460000.0,37000,188796.2162162162
1,2,0,1,4,1,8,10369070000.0,44000,235660.68181818182
1,1,4,0,6,3,9,335722330000.0,5805000,57833.304048234284
1,2,4,0,3,1,8,190000000.0,2000,95000.0
1,1,3,3,4,4,9,25063923560000.0,33670000,744399.2741312741
2,1,4,1,1,5,2,1469067854600000.0,8889720000,165254.68232970216
1,2,1,2,4,1,7,55500000.0,1000,55500.0
1,1,0,2,7,5,9,28459052010000.0,45317000,627999.4706180904
1,2,4,3,4,1,7,182136170000.0,73000,2495016.02739726
1,1,2,4,3,4,9,40984092100000.0,244190000,167836.8979073672
1,1,5,3,7,6,9,832000000.0,4000,208000.0
2,1,5,3,1,0,2,2670160000.0,67000,39853.13432835821
1,1,3,5,6,7,9,1611859860000.0,1389000,1160446.26349892
1,2,4,4,6,1,7,15902573700000.0,8915000,1783799.6298373528
2,1,4,0,1,4,2,27882562130000.0,278328000,100178.78952171539
2,1,4,0,1,7,5,50763310000.0,20000,2538165.5
1,1,3,4,3,6,9,618002000000.0,860000,718606.976744186
2,2,4,0,1,1,1,20414070000.0,16000,1275879.375
1,1,0,3,7,7,9,5054500000.0,23000,219760.86956521738
1,1,0,0,6,3,9,9046294870000.0,104978000,86173.24458457963
1,1,5,2,4,3,9,4081618580000.0,30639000,133216.44244263848
1,1,1,5,5,6,9,15862459080000.0,48801000,325043.73025142925
1,1,2,5,3,5,9,615147190000.0,23639000,26022.55552265324
1,2,0,5,6,1,7,238664120000.0,738000,323393.1165311653
1,1,2,3,4,2,9,952000000.0,21000,45333.333333333336
2,2,1,4,1,1,1,32797570000.0,30000,1093252.3333333333
1,1,4,4,5,6,9,857371806530000.0,2690480000,318668.7158165086
1,1,0,4,5,3,9,120461660000.0,572000,210597.3076923077
1,2,4,2,4,1,8,12626000000.0,27000,467629.6296296296
1,2,4,1,4,1,7,49971359570000.0,689610000,72463.21771726049
1,1,4,5,2,3,9,532840850000.0,24257000,21966.477717772188
2,1,1,4,1,3,5,70000000.0,1000,70000.0
2,1,1,3,1,4,5,1080580000.0,1000,1080580.0
1,1,0,1,4,7,9,534279540000.0,14531000,36768.25683022504
1,1,1,2,4,3,9,979621180000.0,31163000,31435.39389660816
1,1,1,2,7,6,9,1199257900000.0,4456000,269133.28096947935
1,1,1,1,2,4,9,30990081380000.0,1323201000,23420.539570329827
1,2,4,2,3,1,7,29774559630000.0,35338000,842564.9337823306
2,1,4,5,1,5,2,1132273269380000.0,5092158000,222356.27201276945
1,1,1,4,4,4,9,78746179600000.0,484111000,162661.41360142612
2,1,2,1,1,7,2,104484590000.0,189000,552828.5185185185
1,1,3,1,3,3,9,56085640000.0,1272000,44092.48427672956
1,1,5,3,4,6,9,1591334920000.0,2166000,734688.3287165281
1,1,4,3,5,6,9,10836160000.0,306000,35412.28758169935
2,1,0,2,1,7,2,40610540780000.0,66232000,613155.888090349
2,1,5,5,1,7,2,45000000.0,2000,22500.0
1,2,5,5,2,1,7,1000000000.0,1000,1000000.0
1,1,2,3,5,3,9,462890420000.0,4638000,99803.88529538595
2,1,0,3,1,2,2,286982610000.0,449000,639159.4877505568
1,1,1,0,7,6,9,17267394910000.0,32484000,531566.1528752616
1,1,5,3,3,3,9,386996180000.0,2042000,189518.20763956904
1,1,4,4,2,7,9,8881514700000.0,359604000,24698.042012880836
1,1,1,3,3,6,9,291040000.0,11000,26458.18181818182
1,2,2,5,2,1,7,27987929230000.0,794011000,35248.79281269403
1,2,5,1,2,1,7,796024750000.0,15462000,51482.65101539258
1,2,1,0,4,1,8,85978379110000.0,387526000,221864.8016133111
1,1,2,0,3,7,9,446283450000.0,18239000,24468.635890125555
1,1,0,5,5,5,9,39137363460000.0,81636000,479413.04645009554
1,1,2,5,2,3,9,2619759370000.0,37114000,70586.82357062025
1,2,5,5,5,1,8,1633024020000.0,14059000,116155.0622377125
1,1,0,4,6,7,9,143951160000.0,145000,992766.6206896552
1,2,4,5,4,1,7,2367711050000.0,11795000,200738.53751589658
1,1,0,5,7,7,9,17816093870000.0,17237000,1033595.977838371
1,1,3,4,5,6,9,4801470000.0,12000,400122.5
2,1,0,5,1,4,2,23527461030000.0,12148000,1936735.3498518274
1,1,5,1,3,4,9,128307740000.0,789000,162620.70975918885
1,1,4,2,6,7,9,9841805360000.0,20266000,485631.3707687753
2,1,4,2,1,3,2,349052973430000.0,1097405000,318071.24391632987
1,1,1,1,2,6,9,9317609210000.0,568736000,16383.012874163056
1,1,4,5,5,7,9,789826550000.0,13557000,58259.685033562
1,1,3,3,7,4,9,612000000.0,11000,55636.36363636364
1,1,1,3,3,2,9,5000000.0,1000,5000.0
1,1,3,5,2,5,9,42838270000.0,89000,481328.8764044944
1,2,4,0,5,1,8,12210160000.0,2000,6105080.0
1,1,0,3,6,3,9,2847050000.0,63000,45191.269841269845
1,1,3,0,4,6,9,46745050000.0,363000,128774.24242424243
1,1,4,1,2,4,9,5164404460000.0,61905000,83424.67425894516
1,1,0,2,3,4,9,1085636160000.0,27143000,39996.91117415171
1,2,3,0,4,1,7,505335850000.0,505000,1000665.0495049505
1,1,3,1,4,3,9,2660938670000.0,9597000,277267.7576325935
1,1,5,0,6,5,9,202765450000.0,3212000,63127.47509339975
1,1,1,2,5,5,9,8238265310000.0,46054000,178882.73135883964
1,2,0,4,5,1,8,180131820000.0,588000,306346.63265306124
1,1,1,5,2,2,9,311730160000.0,7051000,44210.77294000851
1,1,0,0,4,2,9,2901470550000.0,56010000,51802.723620782
1,2,3,1,2,1,8,20000000.0,1000,20000.0
2,1,4,0,1,6,2,234192570000.0,2557000,91588.80328509973
1,2,2,4,2,1,7,46990000.0,1000,46990.0
2,1,4,0,1,7,2,338863240000.0,1776000,190801.37387387388
1,2,4,0,6,1,8,162095067050000.0,465944000,347885.29748210084
1,1,3,2,3,7,9,4684590000.0,215000,21788.79069767442
1,2,1,2,6,1,7,34618800380000.0,30439000,1137317.2699497356
1,2,0,4,6,1,7,137621300960000.02,651964000,211087.27009466782
1,1,5,0,2,2,9,38837870000.0,347000,111924.69740634006
1,1,2,3,6,3,9,203839350000.0,2821000,72257.83410138248
1,1,3,4,2,6,9,949160000.0,54000,17577.037037037036
1,2,0,5,4,1,7,11354090540000.0,13919000,815726.0248581077
1,2,0,1,3,1,8,492600340000.0,1513000,325578.545935228
1,2,2,1,6,1,7,2805670010000.0,16184000,173360.72726149284
1,1,4,4,7,2,9,278330843720000.03,1790353000,155461.43342681584
1,2,2,5,3,1,8,1560000000.0,7000,222857.14285714287
2,1,0,4,1,3,2,413447818250000.0,2042957000,202377.15147700123
1,1,4,3,7,4,9,100504060000.0,247000,406899.028340081
2,1,4,3,1,0,2,226875670000.0,15000,15125044.666666666
2,1,4,1,1,4,2,1308031358160000.0,3108286000,420820.78616961243
1,1,5,2,3,6,9,228605880000.0,7987000,28622.246149993738
2,1,5,0,1,5,2,575292950000.0,3773000,152476.26557116353
1,1,1,2,3,6,9,3795805340000.0,25500000,148855.11137254903
1,1,1,4,7,5,9,116893500000.0,437000,267490.8466819222
1,1,1,5,2,6,9,55128860000.0,2406000,22913.075644222776
1,1,0,4,6,2,9,4912606870000.0,27119000,181150.0007374903
1,1,5,1,5,6,9,50570970000.0,113000,447530.70796460175
1,2,3,5,3,1,7,1457305390000.0,6140000,237346.15472312702
1,1,1,1,3,6,9,49679342390000.0,2233853000,22239.30687919035
1,1,5,0,2,6,9,7713970000.0,71000,108647.4647887324
1,1,2,4,2,6,9,19119780000.0,241000,79335.1867219917
1,1,0,0,5,5,9,3212028770000.0,4261000,753820.4107017132
1,1,4,3,3,6,9,24804430000.0,476000,52110.14705882353
1,1,5,3,6,3,9,2034900000.0,40000,50872.5
2,1,1,3,1,5,2,332312900000.0,414000,802688.1642512077
1,1,0,0,4,3,9,159727797860000.0,901047000,177269.10789337294
2,2,2,4,1,1,0,1084280408780000.0,25247000,42946900.96962015
2,1,0,5,1,6,2,237854210000.0,1545000,153950.94498381877
1,1,0,0,2,6,9,3617564900000.0,144195000,25088.005131939386
1,1,0,2,7,6,9,19165008040000.0,26663000,718786.634662266
1,1,3,4,5,4,9,4707070000.0,24000,196127.91666666666
1,1,1,3,4,5,9,10628770000.0,29000,366509.3103448276
2,1,1,0,1,7,5,78504250000.0,15000,5233616.666666667
2,2,4,4,1,1,1,19495879330000.0,7594000,2567274.075585989
2,1,5,4,1,7,5,430602650000.0,220000,1957284.7727272727
2,1,5,3,1,5,2,6468998850000.0,942000,6867302.388535032
1,1,0,1,7,5,9,327076260000.0,5823000,56169.71664090675
1,2,5,0,4,1,7,63500000.0,1000,63500.0
1,1,5,5,2,7,9,49833494030000.0,336459000,148111.63924876435
1,1,2,0,4,5,9,2206377810000.0,44922000,49115.751970081474
1,1,0,2,6,6,9,21574880000.0,77000,280193.24675324676
1,1,3,2,2,3,9,2964760000.0,115000,25780.521739130436
1,1,1,5,5,5,9,82437000000.0,289000,285249.1349480969
1,1,0,0,6,6,9,939889679270000.0,1564114000,600908.6801026012
1,1,2,2,7,5,9,540733440000.0,1251000,432240.9592326139
1,2,2,0,5,1,8,35473700000.0,379000,93598.15303430079
1,1,1,4,0,6,9,284500000.0,6000,47416.666666666664
1,2,5,3,2,1,7,407000000.0,8000,50875.0
1,1,3,5,5,3,9,12936450000.0,254000,50930.90551181103
2,1,2,2,1,6,5,1695502830000.0,884000,1917989.6266968325
1,1,2,2,0,2,9,40000000.0,2000,20000.0
1,1,0,2,5,5,9,626205970000.0,17826000,35128.79894536071
2,2,0,4,1,1,4,565427420000.0,23000,24583800.86956522
1,2,2,1,3,1,8,4242560000.0,27000,157131.85185185185
1,2,4,4,0,1,7,5817300000.0,29000,200596.55172413794
1,1,0,5,3,3,9,160752160000.0,857000,187575.44924154025
1,1,3,3,4,4,9,2071760250000.0,2714000,763360.4458364039
1,1,5,4,6,5,9,59081497060000.0,153933000,383813.06841288094
1,1,0,5,6,2,9,936140000.0,90000,10401.555555555555
1,1,3,3,2,2,9,201123640000.0,1886000,106640.31813361612
2,1,0,2,1,3,2,130847300000.0,1781000,73468.44469399213
1,2,0,2,6,1,7,316500000.0,2000,158250.0
2,1,5,4,1,3,5,26159580000.0,11000,2378143.6363636362
1,1,0,0,2,5,9,4404366340000.0,203870000,21603.798204738312
1,1,5,4,2,7,9,1811540390000.0,14347000,126266.14553565205
1,2,5,5,2,1,8,9081512370000.0,31143000,291606.8577208361
1,2,4,2,6,1,8,11357830000.0,9000,1261981.111111111
2,1,4,1,1,5,2,4444399030000.0,33291000,133501.5178276411
1,1,0,5,4,2,9,66810090000.0,1316000,50767.545592705166
1,1,1,1,0,4,9,8984150000.0,82000,109562.80487804877
1,1,0,1,4,0,9,26000000.0,1000,26000.0
1,2,4,4,4,1,8,5552647100000.0,12913000,430004.42190041044
1,1,2,3,4,3,9,108945390000.0,1119000,97359.59785522788
1,1,2,3,3,6,9,23224840000.0,415000,55963.469879518074
1,1,3,5,2,4,9,7120680000.0,68000,104715.88235294117
2,1,2,4,1,4,2,188519529630000.0,798903000,235972.99000003756
1,1,3,3,5,7,9,3859960000.0,38000,101577.8947368421
1,2,5,1,2,1,8,578350000.0,17000,34020.58823529412
1,1,5,5,4,6,9,3453508030000.0,8806000,392176.7011128776
1,1,1,2,5,6,9,25581823120000.0,90673000,282132.75307974813
1,1,3,5,7,7,9,1888650000.0,15000,125910.0
1,1,5,5,4,3,9,1422557330730000.0,6778990000,209847.97598609823
1,1,4,4,7,5,9,5011669270000.0,10964000,457102.2683327253
1,2,5,3,7,1,7,300000000.0,1000,300000.0
1,1,1,0,3,7,9,14413560940000.0,75479000,190961.2069582268
1,1,5,4,3,7,9,4578883610000.0,11401000,401621.2270853434
1,2,2,1,2,1,7,64948160000.0,122000,532361.9672131147
2,2,2,1,1,1,3,1345430000.0,3000,448476.6666666667
1,2,4,3,7,1,7,352575330000.0,1694000,208131.83589138134
1,2,5,2,4,1,8,753350000.0,4000,188337.5
1,1,2,2,4,7,9,104314949890000.0,481554000,216621.5001640522
2,1,4,2,1,5,5,687520000.0,5000,137504.0
1,1,3,0,5,5,9,129703790000.0,455000,285063.2747252747
2,1,3,0,1,5,2,40282480000.0,653000,61688.33078101072
1,1,3,1,4,7,9,2390546700000.0,869000,2750916.800920598
2,1,0,0,1,5,2,39017632030000.0,150901000,258564.43648484768
1,1,3,2,0,3,9,1625900000.0,25000,65036.0
1,1,2,4,5,0,9,1116570000.0,4000,279142.5
1,1,3,2,5,2,9,137311030000.0,1250000,109848.824
1,2,1,0,2,1,8,2627122960000.0,51884000,50634.54937938478
1,1,2,0,4,2,9,6302140090000.0,50646000,124435.1003040714
1,2,0,0,6,1,7,218171186160000.0,1308642000,166715.7145804582
1,1,1,3,5,6,9,400378070000.0,603000,663976.8988391376
1,2,5,2,4,1,8,5759650000.0,7000,822807.1428571428
1,1,2,0,3,5,9,6337276730000.0,34589000,183216.53502558617
2,1,0,2,1,4,2,251431731090000.0,863196000,291280.00024328195
1,2,4,2,7,1,8,733110000.0,9000,81456.66666666667
1,2,1,3,7,1,7,445030000.0,2000,222515.0
1,2,1,3,5,1,7,1742397770000.0,2768000,629478.963150289
1,2,4,4,6,1,8,7116000000.0,16000,444750.0
1,1,1,4,2,5,9,1353352930000.0,73438000,18428.51017184564
1,1,1,4,2,6,9,2108119990000.0,30673000,68728.84915071887
1,1,0,3,2,7,9,4960000000.0,14000,354285.71428571426
1,2,2,5,2,1,8,447370000.0,12000,37280.833333333336
2,1,2,4,1,6,2,80982240000.0,1063000,76182.72812793979
1,1,3,5,3,3,9,60739720000.0,657000,92450.10654490106
1,1,5,2,5,4,9,239018750000.0,5804000,41181.72811853894
1,2,1,4,3,1,7,42011925860000.0,150364000,279401.4914474209
1,1,0,4,5,4,9,96955991040000.0,303829000,319113.6824990373
1,2,1,4,3,1,8,10659180000.0,60000,177653.0
2,1,1,0,1,2,2,16238217500000.0,111320000,145869.72242184693
1,1,5,3,2,3,9,1345220000.0,27000,49822.96296296296
2,2,5,5,1,1,1,651739402090000.0,673818000,967233.588431891
1,1,2,3,5,3,9,620000000.0,1000,620000.0
1,1,1,1,3,6,9,5147827860000.0,23378000,220199.66891949697
1,1,2,1,5,5,9,3090850520000.0,63332000,48803.93039853471
2,1,1,4,1,4,2,1050230460000.0,10035000,104656.74738415546
1,1,5,4,3,7,9,355845220000.0,337000,1055920.534124629
1,1,4,2,6,4,9,30750655330000.0,101429000,303174.1940667856
2,1,4,1,1,2,2,301054840530000.0,3693391000,81511.77076296552
1,2,3,0,5,1,7,440260940000.0,1985000,221793.92443324937
1,1,0,5,3,4,9,3099412650000.0,16334000,189752.21317497245
1,1,3,1,3,5,9,261772700000.0,1254000,208750.15948963317
1,2,1,2,4,1,8,3247700000.0,14000,231978.57142857142
1,1,5,5,4,6,9,219058570610000.0,778664000,281326.18255113886
1,1,1,5,3,4,9,278957770000.0,1171000,238221.8360375747
1,2,1,3,7,1,7,25086970000.0,188000,133441.32978723405
1,1,1,0,3,5,9,2895288300000.0,98659000,29346.418471705572
1,1,5,0,7,4,9,1341179950000.0,2642000,507638.133989402
1,2,4,5,6,1,7,256700000.0,8000,32087.5
1,1,2,2,2,5,9,9000400750000.0,433762000,20749.62940506545
1,2,2,1,7,1,7,21839015040000.0,31388000,695775.9347521346
1,1,0,3,7,4,9,25000000.0,1000,25000.0
1,2,2,4,3,1,7,101222492370000.0,160053000,632431.0845157541
1,2,5,2,4,1,8,496522530000.0,961000,516672.76795005205
1,2,0,4,5,1,7,146026880000.0,939000,155513.18423855165
1,1,1,5,3,6,9,3107029200000.0,14787000,210118.96936498277
1,1,3,5,7,3,9,64000000.0,1000,64000.0
1,1,0,5,3,5,9,3184195540000.0,10203000,312084.2438498481
1,2,3,1,6,1,7,485527770000.0,423000,1147819.7872340425
2,1,0,5,1,5,2,493606060000.0,2327000,212121.21186076495
1,2,2,5,6,1,7,3984060780000.0,5211000,764548.2210708117
1,1,4,2,4,3,9,41453736990000.0,237131000,174813.65570085734
2,2,0,2,1,1,3,44530720000.0,3000,14843573.333333334
2,1,2,1,1,4,2,1203258040000.0,8944000,134532.42844364938
1,1,4,3,7,6,9,547000000.0,11000,49727.27272727273
1,1,5,5,2,2,9,2485162680000.0,31339000,79299.36117936118
1,1,5,4,7,3,9,145446050000.0,2011000,72325.23620089507
1,1,2,3,6,5,9,54088610000.0,255000,212112.19607843139
1,2,3,5,6,1,7,6933215980000.0,3246000,2135926.056685151
2,1,4,5,1,5,2,36104272020000.0,320030000,112815.27363059713
1,1,0,3,4,7,9,223345690000.0,145000,1540315.103448276
2,1,3,3,1,4,2,25972840000.0,248000,104729.19354838709
1,1,3,5,5,5,9,1917800000.0,11000,174345.45454545456
1,1,2,3,3,6,9,25000000.0,2000,12500.0
1,1,4,0,6,4,9,491240300000.0,10707000,45880.2932660876
1,1,4,4,3,7,9,57590801680000.0,1401895000,41080.68127784178
1,1,4,5,2,6,9,93674340000.0,4072000,23004.503929273083
1,1,0,0,0,4,9,20000000.0,1000,20000.0
1,1,1,0,3,7,9,814136280000.0,27585000,29513.731375747688
1,1,1,0,6,7,9,11563993650000.0,25457000,454255.94728365476
1,1,2,2,3,5,9,33084360000000.0,1508160000,21936.903246339913
1,1,0,2,5,3,9,894160960000.0,12579000,71083.62826933779
1,1,2,5,5,3,9,207269070000.0,6530000,31741.052067381315
2,1,5,5,1,6,2,10401077870000.0,126578000,82171.29256268861
1,2,5,1,3,1,8,7024750000.0,99000,70957.07070707071
1,1,0,1,4,7,9,1300290010000.0,29912000,43470.51384059909
1,1,0,4,5,6,9,1519333550000.0,24508000,61993.371552146236
1,1,3,0,4,2,9,89290120000.0,478000,186799.41422594144
1,1,2,4,6,2,9,217987210000.0,2445000,89156.32310838446
1,1,3,3,7,6,9,5107000000.0,18000,283722.22222222225
1,1,3,5,2,7,9,903890000.0,44000,20542.954545454544
2,1,4,3,1,6,2,114319620230000.0,11164000,10240023.309745612
1,1,4,5,3,4,9,1017230890000.0,33519000,30347.88895850115
1,1,2,1,3,5,9,1648721160000.0,57488000,28679.396743668243
1,1,1,5,5,4,9,716167010000.0,14691000,48748.69035463889
1,1,4,4,4,0,9,7448646520000.0,6653000,1119592.1418908762
1,1,5,5,6,4,9,123362721830000.0,538767000,228972.30496671103
1,2,5,1,6,1,7,21988970000.0,105000,209418.7619047619
1,2,2,5,6,1,8,5893200000.0,8000,736650.0
1,1,3,5,3,3,9,17595160000.0,535000,32888.14953271028
1,1,2,2,7,5,9,66971002260000.0,326863000,204890.12907548423
1,1,2,5,5,4,9,4268023870000.0,19061000,223913.95362258013
1,2,1,1,4,1,7,19738432890000.0,71309000,276801.426047203
1,1,1,3,5,5,9,79637250000.0,1405000,56681.31672597865
1,1,4,5,2,3,9,7090007250000.0,86878000,81608.77609981813
2,2,5,3,1,1,3,3029950000.0,1000,3029950.0
1,2,0,0,4,1,7,5867540000.0,66000,88902.12121212122
1,1,5,4,6,0,9,382931050000.0,292000,1311407.7054794522
1,1,3,3,5,3,9,307500000.0,7000,43928.57142857143
1,1,5,3,2,4,9,1951730000.0,75000,26023.066666666666
1,1,1,1,7,2,9,2305449240000.0,33447000,68928.43124943941
1,1,5,4,2,3,9,695552010000.0,24969000,27856.62261203893
1,1,4,4,6,2,9,93240555460000.0,841229000,110838.49398915158
1,1,4,4,5,4,9,135988142919999.98,2128352000,63893.63362827201
1,1,1,2,5,3,9,32986535710000.0,193694000,170302.31039681146
1,1,1,3,3,5,9,14326220000.0,617000,23219.157212317667
1,1,5,0,6,2,9,2018392420000.0,9491000,212663.8309977874
1,2,0,5,5,1,8,2975075460000.0,3607000,824806.0604380372
1,1,4,3,2,6,9,26247180000.0,87000,301691.724137931
1,1,0,5,7,2,9,4828950000.0,76000,63538.81578947369
1,2,4,5,7,1,8,5710429940000.0,6328000,902406.7541087231
1,1,0,0,7,6,9,6296016520000.0,71233000,88386.23278536633
1,1,1,3,3,5,9,266899330000.0,1449000,184195.5348516218
1,1,2,0,7,6,9,51291710000.0,21000,2442462.380952381
1,1,2,1,2,5,9,3642231990000.0,45134000,80698.18739752736
1,1,3,1,3,2,9,2612000000.0,81000,32246.913580246914
1,1,2,3,7,7,9,200000000.0,1000,200000.0
2,2,4,5,1,1,3,2227788700000.0,393000,5668673.536895675
1,1,1,2,3,7,9,1964135990000.0,11247000,174636.4354939095
1,2,3,5,6,1,8,412285660000.0,401000,1028143.7905236908
1,1,1,1,0,5,9,24606970000.0,76000,323775.9210526316
1,1,5,3,3,7,9,143166820000.0,187000,765597.9679144385
1,1,3,4,5,6,9,2607808400000.0,1842000,1415748.3170466884
1,1,3,0,4,3,9,127986820000.0,573000,223362.68760907504
1,1,1,1,3,3,9,4379124817380000.0,26730089000,163827.54346160238
1,2,3,5,5,1,8,821650000.0,11000,74695.45454545454
1,1,4,3,2,6,9,1402300000.0,5000,280460.0
1,1,5,4,3,7,9,350272450000.0,11885000,29471.809002944887
1,1,2,2,4,3,9,208956164170000.0,1938824000,107774.69443848437
1,1,5,0,3,3,9,585433640000.0,11344000,51607.33779971791
1,1,3,3,4,3,9,42352730000.0,361000,117320.58171745153
2,1,0,5,1,6,2,183457430000.0,872000,210386.96100917432
1,1,2,4,4,2,9,663964940000.0,8382000,79213.18778334526
2,2,1,5,1,1,0,243447222520000.0,305941000,795732.5841256975
1,2,0,4,3,1,7,303000000.0,3000,101000.0
1,1,0,0,3,7,9,9755856000000.0,270836000,36021.26748290478
1,1,5,0,3,7,9,998138150000.0,2631000,379375.9597111365
2,2,4,4,1,1,0,7346352534870001.0,438951000,16736156.279106326
1,1,3,0,3,4,9,29733880000.0,418000,71133.68421052632
2,2,5,4,1,1,3,5907150550000.0,128000,46149613.671875
1,2,4,0,6,1,7,91042570000.0,438000,207859.74885844748
1,1,4,0,5,3,9,700396380000.0,16104000,43492.07526080477
1,1,1,3,7,4,9,1632341520000.0,6363000,256536.4639321075
1,2,4,1,3,1,7,11167269570000.0,44127000,253071.12584132163
1,1,3,4,6,7,9,5801000000.0,9000,644555.5555555555
2,1,4,1,1,4,2,6378466850000.0,41121000,155114.58500522847
1,2,4,5,4,1,7,21039360000.0,122000,172453.77049180327
2,1,0,0,1,6,2,4552978130000.0,8826000,515859.7473374122
1,1,4,2,2,2,9,1619120210000.0,92700000,17466.237432578208
2,1,2,1,1,4,5,60993490000.0,41000,1487646.0975609757
1,2,5,3,5,1,7,27782680000.0,8000,3472835.0
1,1,0,3,4,7,9,2030000000.0,4000,507500.0
1,1,2,2,2,6,9,11414403610000.0,172616000,66125.98837882931
1,1,2,0,6,4,9,552135730000.0,8066000,68452.2353087032
1,1,5,5,4,5,9,61000000.0,1000,61000.0
1,2,5,0,7,1,7,44257935830000.0,22366000,1978804.2488598765
1,1,3,1,3,5,9,2275591250000.0,6836000,332883.44792276184
1,1,2,5,2,7,9,53374250000.0,2263000,23585.616438356163
2,1,2,3,1,7,2,695990000.0,19000,36631.05263157895
1,1,3,3,3,4,9,6284600000.0,27000,232762.96296296295
1,2,5,0,2,1,7,14082100000.0,27000,521559.25925925927
1,2,2,3,6,1,7,37800630000.0,323000,117029.81424148606
1,1,5,4,4,2,9,376085000000.0,6944000,54159.706221198154
1,1,0,3,2,6,9,974450000.0,49000,19886.73469387755
1,2,1,1,6,1,7,337637362080000.0,808798000,417455.7331744144
2,2,0,0,1,1,4,172112058400000.0,1090000,157900971.00917432
1,1,2,3,3,7,9,22725000000.0,92000,247010.86956521738
2,1,3,1,1,2,2,201222260000.0,946000,212708.52008456658
1,1,2,5,5,2,9,2064562070000.0,18764000,110027.82295885739
1,1,1,5,4,7,9,411091070000.0,9303000,44189.08631624207
