;AnoMes;PAG_PFPJ;REC_PFPJ;PAG_REGIAO;REC_REGIAO;PAG_IDADE;REC_IDADE;FORMAINICIACAO;NATUREZA;FINALIDADE;VALOR;QUANTIDADE
174;2025-01-01 00:00:00;PF;PF;NORTE;SUL;entre 50 e 59 anos;entre 40 e 49 anos;QRDN;P2P;Pix;118662410000,0;2788000
175;2025-01-01 00:00:00;PF;PJ;NORDESTE;NORTE;entre 50 e 59 anos;Nao se aplica;DICT;P2G;Pix;3609640000,0;15000
176;2025-01-01 00:00:00;PJ;PJ;SUL;SUDESTE;Nao se aplica;Nao se aplica;DICT;B2B;Pix;8278839601580000,0;881937000
177;2025-01-01 00:00:00;PF;PF;Nao informado;SUL;entre 40 e 49 anos;entre 50 e 59 anos;QRDN;P2P;Pix;17892030000,0;339000
178;2025-01-01 00:00:00;PF;PJ;SUL;Nao informado;entre 40 e 49 anos;Nao se aplica;QRES;P2B;Pix;5525250000,0;44000
179;2025-01-01 00:00:00;PJ;PF;SUL;SUL;Nao se aplica;entre 20 e 29 anos;QRDN;B2P;Pix;9691243540000,0;121885000
180;2025-01-01 00:00:00;PF;PF;CENTRO-OESTE;CENTRO-OESTE;até 19 anos;mais de 60 anos;QRES;P2P;Pix;1853534440000,0;74670000
181;2025-01-01 00:00:00;PF;PF;SUL;CENTRO-OESTE;entre 50 e 59 anos;entre 40 e 49 anos;DICT;P2P;Pix;62923200060000,0;39514000
182;2025-01-01 00:00:00;PF;PJ;Nao informado;SUL;Nao informado;Nao se aplica;MANU;P2B;Pix;130000,0;13000
183;2025-01-01 00:00:00;PF;PJ;NORDESTE;SUDESTE;mais de 60 anos;Nao se aplica;QRDN;P2G;Pix;1759437650000,0;1870000
184;2025-01-01 00:00:00;PF;PJ;Nao informado;SUL;entre 50 e 59 anos;Nao se aplica;Nao disponivel;P2B;Nao disponivel;155000000,0;3000
185;2025-01-01 00:00:00;PF;PF;NORTE;SUL;até 19 anos;entre 40 e 49 anos;MANU;P2P;Pix;385012080000,0;3210000
186;2025-01-01 00:00:00;PF;PF;NORTE;SUL;entre 50 e 59 anos;entre 20 e 29 anos;QRDN;P2P;Pix;70835570000,0;2149000
187;2025-01-01 00:00:00;PF;PF;SUDESTE;NORDESTE;entre 20 e 29 anos;entre 30 e 39 anos;QRDN;P2P;Pix;5905250260000,0;233410000
188;2025-01-01 00:00:00;PF;PF;NORTE;SUL;até 19 anos;mais de 60 anos;MANU;P2P;Pix;173306610000,0;865000
189;2025-01-01 00:00:00;PF;PJ;CENTRO-OESTE;SUL;entre 20 e 29 anos;Nao se aplica;DICT;P2G;Pix;17144700000,0;32000
190;2025-01-01 00:00:00;PF;PF;SUL;CENTRO-OESTE;entre 40 e 49 anos;entre 30 e 39 anos;QRDN;P2P;Pix;354598170000,0;7123000
191;2025-01-01 00:00:00;PF;PF;SUDESTE;Nao informado;entre 30 e 39 anos;Nao informado;DICT;P2P;Pix;3719510000,0;56000
192;2025-01-01 00:00:00;PJ;PF;SUL;NORTE;Nao se aplica;entre 40 e 49 anos;QRDN;B2P;Pix;93574980000,0;1838000
193;2025-01-01 00:00:00;PF;PF;CENTRO-OESTE;CENTRO-OESTE;entre 50 e 59 anos;até 19 anos;QRDN;P2P;Pix;507131150000,0;11893000
194;2025-01-01 00:00:00;PJ;PF;NORDESTE;SUDESTE;Nao se aplica;entre 30 e 39 anos;MANU;B2P;Pix;92940402560000,0;202019000
195;2025-01-01 00:00:00;PF;PF;SUL;CENTRO-OESTE;mais de 60 anos;mais de 60 anos;QRDN;P2P;Pix;27112360000,0;356000
196;2025-01-01 00:00:00;PF;PF;SUDESTE;SUL;mais de 60 anos;até 19 anos;QRES;P2P;Pix;154359060000,0;866000
197;2025-01-01 00:00:00;PF;PF;NORTE;Nao informado;entre 20 e 29 anos;até 19 anos;Nao disponivel;P2P;Nao disponivel;151400000,0;5000
198;2025-01-01 00:00:00;PF;PJ;SUDESTE;Nao informado;até 19 anos;Nao se aplica;MANU;P2B;Pix;339000000,0;6000
199;2025-01-01 00:00:00;PJ;PF;NORTE;SUL;Nao se aplica;entre 20 e 29 anos;Nao disponivel;B2P;Nao disponivel;23691690000,0;184000
200;2025-01-01 00:00:00;PJ;PF;Nao informado;CENTRO-OESTE;Nao se aplica;entre 50 e 59 anos;QRES;B2P;Pix;25305370000,0;174000
201;2025-01-01 00:00:00;PF;PF;NORTE;Nao informado;entre 40 e 49 anos;entre 20 e 29 anos;QRDN;P2P;Pix;2562170000,0;94000
202;2025-01-01 00:00:00;PJ;PF;NORDESTE;NORTE;Nao se aplica;entre 30 e 39 anos;MANU;B2P;Pix;28041606430000,0;71300000
203;2025-01-01 00:00:00;PF;PF;NORDESTE;CENTRO-OESTE;entre 30 e 39 anos;entre 30 e 39 anos;DICT;P2P;Pix;110756918500000,0;525242000
204;2025-01-01 00:00:00;PF;PF;NORDESTE;NORTE;mais de 60 anos;mais de 60 anos;QRDN;P2P;Pix;39896530000,0;1003000
205;2025-01-01 00:00:00;PJ;PF;NORTE;CENTRO-OESTE;Nao se aplica;entre 50 e 59 anos;DICT;B2P;Pix;72424103270000,0;86305000
206;2025-01-01 00:00:00;PF;PF;NORDESTE;NORDESTE;Nao informado;Nao informado;DICT;P2P;Pix;9863500000,0;25000
207;2025-01-01 00:00:00;PF;PJ;NORTE;SUL;entre 40 e 49 anos;Nao se aplica;Nao disponivel;P2B;Nao disponivel;173554600000,0;88000
208;2025-01-01 00:00:00;PF;PF;CENTRO-OESTE;NORDESTE;entre 20 e 29 anos;entre 20 e 29 anos;QRES;P2P;Pix;2372850620000,0;56294000
209;2025-01-01 00:00:00;PF;PF;SUDESTE;SUL;até 19 anos;até 19 anos;QRES;P2P;Pix;140596110000,0;12018000
210;2025-01-01 00:00:00;PJ;PF;NORDESTE;CENTRO-OESTE;Nao se aplica;entre 50 e 59 anos;DICT;B2P;Pix;71611871470000,0;202301000
211;2025-01-01 00:00:00;PJ;PF;SUL;NORDESTE;Nao se aplica;entre 50 e 59 anos;DICT;G2P;Pix;11522810000,0;175000
212;2025-01-01 00:00:00;PF;PJ;SUDESTE;CENTRO-OESTE;mais de 60 anos;Nao se aplica;Nao disponivel;P2G;Nao disponivel;4497600000,0;1000
213;2025-01-01 00:00:00;PF;PF;CENTRO-OESTE;SUL;entre 30 e 39 anos;até 19 anos;QRDN;P2P;Pix;30087320000,0;699000
214;2025-01-01 00:00:00;PF;PF;CENTRO-OESTE;SUL;mais de 60 anos;até 19 anos;DICT;P2P;Pix;1682096190000,0;5343000
215;2025-01-01 00:00:00;PF;PJ;CENTRO-OESTE;NORDESTE;entre 20 e 29 anos;Nao se aplica;MANU;P2G;Pix;35000000,0;2000
216;2025-01-01 00:00:00;PF;PF;NORDESTE;SUL;mais de 60 anos;entre 20 e 29 anos;Nao disponivel;P2P;Nao disponivel;8003270000,0;59000
217;2025-01-01 00:00:00;PF;PJ;SUL;NORTE;entre 20 e 29 anos;Nao se aplica;MANU;P2B;Pix;971460650000,0;3186000
218;2025-01-01 00:00:00;PJ;PF;SUL;SUDESTE;Nao se aplica;entre 40 e 49 anos;DICT;B2P;Pix;639172187210000,0;1453113000
219;2025-01-01 00:00:00;PF;PF;NORDESTE;NORTE;entre 20 e 29 anos;entre 20 e 29 anos;Nao disponivel;P2P;Nao disponivel;379233400000,0;2287000
220;2025-01-01 00:00:00;PF;PJ;CENTRO-OESTE;NORDESTE;entre 30 e 39 anos;Nao se aplica;QRES;P2B;Pix;13874838990000,0;199278000
221;2025-01-01 00:00:00;PJ;PF;NORTE;SUDESTE;Nao se aplica;entre 50 e 59 anos;QRES;B2P;Pix;761417810000,0;2085000
222;2025-01-01 00:00:00;PF;PF;NORTE;NORTE;entre 30 e 39 anos;entre 40 e 49 anos;QRDN;P2P;Pix;38251918510000,0;1456846000
223;2025-01-01 00:00:00;PF;PF;SUDESTE;NORDESTE;entre 40 e 49 anos;entre 50 e 59 anos;Nao disponivel;P2P;Nao disponivel;290958380000,0;902000
224;2025-01-01 00:00:00;PJ;PF;Nao informado;SUDESTE;Nao se aplica;entre 40 e 49 anos;QRES;B2P;Pix;1358354020000,0;11500000
225;2025-01-01 00:00:00;PF;PF;NORDESTE;SUDESTE;entre 30 e 39 anos;até 19 anos;DICT;P2P;Pix;29444994810000,0;316102000
226;2025-01-01 00:00:00;PF;PJ;CENTRO-OESTE;SUL;mais de 60 anos;Nao se aplica;Nao disponivel;P2B;Nao disponivel;388244940000,0;37000
227;2025-01-01 00:00:00;PF;PF;CENTRO-OESTE;CENTRO-OESTE;entre 30 e 39 anos;entre 50 e 59 anos;MANU;P2P;Pix;176813578630000,0;593908000
228;2025-01-01 00:00:00;PF;PJ;NORDESTE;NORTE;entre 40 e 49 anos;Nao se aplica;Nao disponivel;P2B;Nao disponivel;127121080000,0;83000
229;2025-01-01 00:00:00;PJ;PF;NORDESTE;SUL;Nao se aplica;mais de 60 anos;Nao disponivel;G2P;Nao disponivel;4789080000,0;5000
230;2025-01-01 00:00:00;PF;PF;NORTE;SUDESTE;entre 30 e 39 anos;entre 50 e 59 anos;MANU;P2P;Pix;4176969890000,0;18533000
231;2025-01-01 00:00:00;PF;PJ;NORTE;Nao informado;até 19 anos;Nao se aplica;QRES;P2B;Pix;169900000,0;8000
232;2025-01-01 00:00:00;PF;PF;SUDESTE;SUL;mais de 60 anos;entre 20 e 29 anos;MANU;P2P;Pix;2412759670000,0;8283000
233;2025-01-01 00:00:00;PF;PJ;NORTE;SUL;entre 30 e 39 anos;Nao se aplica;QRDN;P2B;Pix Troco;236560000,0;3000
234;2025-01-01 00:00:00;PF;PJ;SUL;NORDESTE;até 19 anos;Nao se aplica;Nao disponivel;P2B;Nao disponivel;318504390000,0;64000
235;2025-01-01 00:00:00;PF;PF;SUDESTE;CENTRO-OESTE;entre 20 e 29 anos;entre 30 e 39 anos;Nao disponivel;P2P;Nao disponivel;493129660000,0;1470000
236;2025-01-01 00:00:00;PJ;PF;SUDESTE;SUDESTE;Nao se aplica;entre 30 e 39 anos;QRES;B2P;Pix;188281905370000,0;525461000
237;2025-01-01 00:00:00;PF;PF;CENTRO-OESTE;Nao informado;entre 50 e 59 anos;até 19 anos;DICT;P2P;Pix;26879090000,0;108000
238;2025-01-01 00:00:00;PF;PF;NORDESTE;CENTRO-OESTE;até 19 anos;entre 30 e 39 anos;Nao disponivel;P2P;Nao disponivel;91240100000,0;720000
239;2025-01-01 00:00:00;PF;PF;CENTRO-OESTE;Nao informado;entre 20 e 29 anos;Nao informado;Nao disponivel;P2P;Nao disponivel;300000,0;2000
240;2025-01-01 00:00:00;PF;PF;SUL;CENTRO-OESTE;entre 30 e 39 anos;entre 30 e 39 anos;QRES;P2P;Pix;895659940000,0;14957000
241;2025-01-01 00:00:00;PJ;PF;SUDESTE;CENTRO-OESTE;Nao se aplica;entre 50 e 59 anos;DICT;G2P;Pix;28326130000,0;27000
242;2025-01-01 00:00:00;PF;PF;NORTE;Nao informado;mais de 60 anos;entre 50 e 59 anos;QRES;P2P;Pix;65434670000,0;51000
243;2025-01-01 00:00:00;PJ;PJ;SUDESTE;Nao informado;Nao se aplica;Nao se aplica;QRDN;B2B;Pix;99083730000,0;295000
244;2025-01-01 00:00:00;PF;PF;NORDESTE;NORDESTE;entre 50 e 59 anos;entre 30 e 39 anos;MANU;P2P;Pix;327954795280000,0;2199311000
245;2025-01-01 00:00:00;PF;PF;NORDESTE;NORDESTE;entre 20 e 29 anos;entre 40 e 49 anos;QRDN;P2P;Pix;84832688810000,0;3654707000
246;2025-01-01 00:00:00;PF;PJ;SUDESTE;SUL;entre 50 e 59 anos;Nao se aplica;DICT;P2B;Pix;198660861530000,0;191543000
247;2025-01-01 00:00:00;PJ;PF;NORTE;NORDESTE;Nao se aplica;até 19 anos;DICT;B2P;Pix;15227186720000,0;117844000
248;2025-01-01 00:00:00;PJ;PF;NORTE;NORTE;Nao se aplica;entre 50 e 59 anos;QRES;B2P;Pix;13481023950000,0;112083000
249;2025-01-01 00:00:00;PF;PJ;NORTE;SUDESTE;entre 50 e 59 anos;Nao se aplica;QRDN;P2G;Pix;918994300000,0;784000
250;2025-01-01 00:00:00;PF;PF;Nao informado;SUDESTE;entre 40 e 49 anos;entre 20 e 29 anos;Nao disponivel;P2P;Nao disponivel;6824960000,0;18000
251;2025-01-01 00:00:00;PF;PJ;NORDESTE;SUDESTE;entre 40 e 49 anos;Nao se aplica;MANU;P2B;Pix Saque;200000000,0;7000
252;2025-01-01 00:00:00;PF;PF;SUDESTE;Nao informado;entre 20 e 29 anos;entre 30 e 39 anos;DICT;P2P;Pix;3713580830000,0;8688000
253;2025-01-01 00:00:00;PF;PF;SUDESTE;Nao informado;entre 20 e 29 anos;mais de 60 anos;MANU;P2P;Pix;168125620000,0;324000
254;2025-01-01 00:00:00;PF;PF;SUDESTE;SUDESTE;entre 50 e 59 anos;mais de 60 anos;QRDN;P2P;Pix;17510908740000,0;459163000
255;2025-01-01 00:00:00;PF;PJ;CENTRO-OESTE;CENTRO-OESTE;até 19 anos;Nao se aplica;DICT;P2G;Pix;36968060000,0;149000
256;2025-01-01 00:00:00;PF;PF;NORDESTE;SUL;mais de 60 anos;entre 50 e 59 anos;MANU;P2P;Pix;639876260000,0;1504000
257;2025-01-01 00:00:00;PJ;PF;SUL;SUL;Nao se aplica;entre 50 e 59 anos;Nao disponivel;B2P;Nao disponivel;10145121350000,0;22133000
258;2025-01-01 00:00:00;PF;PF;Nao informado;NORDESTE;entre 50 e 59 anos;entre 30 e 39 anos;QRDN;P2P;Pix;22901660000,0;425000
259;2025-01-01 00:00:00;PJ;PF;SUDESTE;NORDESTE;Nao se aplica;até 19 anos;QRDN;B2P;Pix;84830650000,0;1373000
260;2025-01-01 00:00:00;PF;PJ;SUDESTE;NORTE;entre 40 e 49 anos;Nao se aplica;QRDN;P2G;Pix;1447812420000,0;2049000
261;2025-01-01 00:00:00;PF;PF;SUDESTE;SUL;mais de 60 anos;mais de 60 anos;QRDN;P2P;Pix;161444670000,0;1308000
262;2025-01-01 00:00:00;PJ;PF;CENTRO-OESTE;SUDESTE;Nao se aplica;até 19 anos;MANU;B2P;Pix;1500378620000,0;4030000
263;2025-01-01 00:00:00;PF;PF;CENTRO-OESTE;Nao informado;entre 30 e 39 anos;até 19 anos;DICT;P2P;Pix;31800150000,0;202000
264;2025-01-01 00:00:00;PF;PF;CENTRO-OESTE;SUL;mais de 60 anos;entre 20 e 29 anos;Nao disponivel;P2P;Nao disponivel;3339440000,0;41000
265;2025-01-01 00:00:00;PF;PJ;NORTE;SUDESTE;entre 40 e 49 anos;Nao se aplica;QRDN;P2B;Pix Troco;529630000,0;2000
266;2025-01-01 00:00:00;PF;PJ;NORTE;NORTE;até 19 anos;Nao se aplica;DICT;P2G;Pix;7746360000,0;50000
267;2025-01-01 00:00:00;PJ;PF;CENTRO-OESTE;SUDESTE;Nao se aplica;entre 20 e 29 anos;QRDN;B2P;Pix;317428280000,0;3282000
268;2025-01-01 00:00:00;PJ;PF;Nao informado;CENTRO-OESTE;Nao se aplica;entre 40 e 49 anos;Nao disponivel;B2P;Nao disponivel;355950000,0;6000
269;2025-01-01 00:00:00;PF;PJ;SUDESTE;CENTRO-OESTE;mais de 60 anos;Nao se aplica;QRES;P2G;Pix;3402080000,0;63000
270;2025-01-01 00:00:00;PF;PF;Nao informado;SUL;até 19 anos;entre 30 e 39 anos;QRES;P2P;Pix;4843750000,0;89000
271;2025-01-01 00:00:00;PF;PJ;Nao informado;NORDESTE;entre 30 e 39 anos;Nao se aplica;DICT;P2B;Pix;5147365140000,0;4904000
272;2025-01-01 00:00:00;PF;PJ;SUL;CENTRO-OESTE;entre 30 e 39 anos;Nao se aplica;INIC;P2B;Pix;9887620000,0;33000
273;2025-01-01 00:00:00;PF;PJ;CENTRO-OESTE;SUDESTE;entre 50 e 59 anos;Nao se aplica;INIC;P2B;Pix;2673430000,0;123000
274;2025-01-01 00:00:00;PF;PF;NORTE;Nao informado;mais de 60 anos;entre 50 e 59 anos;DICT;P2P;Pix;284414680000,0;632000
275;2025-01-01 00:00:00;PF;PF;SUDESTE;SUDESTE;entre 20 e 29 anos;até 19 anos;QRES;P2P;Pix;13007735100000,0;277653000
276;2025-01-01 00:00:00;PJ;PF;NORTE;SUL;Nao se aplica;mais de 60 anos;QRES;B2P;Pix;94731390000,0;434000
277;2025-01-01 00:00:00;PF;PF;SUDESTE;NORTE;mais de 60 anos;até 19 anos;QRES;P2P;Pix;60752190000,0;744000
278;2025-01-01 00:00:00;PF;PF;SUL;NORTE;entre 30 e 39 anos;entre 30 e 39 anos;QRDN;P2P;Pix;321099640000,0;9348000
279;2025-01-01 00:00:00;PJ;PF;NORDESTE;Nao informado;Nao se aplica;mais de 60 anos;QRES;B2P;Pix;730700000,0;26000
280;2025-01-01 00:00:00;PF;PF;SUDESTE;CENTRO-OESTE;entre 30 e 39 anos;entre 30 e 39 anos;QRES;P2P;Pix;2870922110000,0;49872000
281;2025-01-01 00:00:00;PF;PJ;CENTRO-OESTE;CENTRO-OESTE;entre 30 e 39 anos;Nao se aplica;Nao disponivel;P2B;Nao disponivel;10784269120000,0;6333000
282;2025-01-01 00:00:00;PF;PF;SUDESTE;SUDESTE;mais de 60 anos;entre 20 e 29 anos;Nao disponivel;P2P;Nao disponivel;2809357060000,0;9774000
283;2025-01-01 00:00:00;PF;PF;NORDESTE;SUDESTE;entre 30 e 39 anos;mais de 60 anos;DICT;P2P;Pix;85267986470000,0;328922000
284;2025-01-01 00:00:00;PJ;PF;NORDESTE;Nao informado;Nao se aplica;entre 20 e 29 anos;MANU;B2P;Pix;252544430000,0;1260000
285;2025-01-01 00:00:00;PF;PF;Nao informado;SUDESTE;entre 30 e 39 anos;entre 40 e 49 anos;MANU;P2P;Pix;2059696590000,0;3024000
286;2025-01-01 00:00:00;PF;PF;SUDESTE;SUDESTE;mais de 60 anos;até 19 anos;QRES;P2P;Pix;4032700360000,0;33074000
287;2025-01-01 00:00:00;PF;PF;Nao informado;SUDESTE;mais de 60 anos;entre 40 e 49 anos;QRES;P2P;Pix;41812300000,0;258000
288;2025-01-01 00:00:00;PJ;PF;NORDESTE;SUL;Nao se aplica;mais de 60 anos;DICT;G2P;Pix;118862780000,0;6000
289;2025-01-01 00:00:00;PJ;PJ;SUL;CENTRO-OESTE;Nao se aplica;Nao se aplica;QRES;B2B;Pix;15521902070000,0;16482000
290;2025-01-01 00:00:00;PF;PJ;NORTE;SUL;mais de 60 anos;Nao se aplica;DICT;P2B;Pix;22589972800000,0;15024000
291;2025-01-01 00:00:00;PF;PF;NORDESTE;CENTRO-OESTE;entre 40 e 49 anos;entre 30 e 39 anos;QRES;P2P;Pix;1536507170000,0;35245000
292;2025-01-01 00:00:00;PF;PF;SUDESTE;SUDESTE;entre 30 e 39 anos;mais de 60 anos;Nao disponivel;P2P;Nao disponivel;12118836430000,0;26671000
293;2025-01-01 00:00:00;PJ;PF;SUDESTE;CENTRO-OESTE;Nao se aplica;entre 50 e 59 anos;Nao disponivel;G2P;Nao disponivel;613160000,0;3000
294;2025-01-01 00:00:00;PF;PF;NORTE;Nao informado;até 19 anos;entre 20 e 29 anos;QRES;P2P;Pix;11268670000,0;244000
295;2025-01-01 00:00:00;PF;PF;CENTRO-OESTE;NORTE;mais de 60 anos;mais de 60 anos;QRES;P2P;Pix;85853610000,0;1127000
296;2025-01-01 00:00:00;PF;PJ;CENTRO-OESTE;SUL;entre 30 e 39 anos;Nao se aplica;QRES;P2G;Pix;5149650000,0;65000
297;2025-01-01 00:00:00;PJ;PF;NORDESTE;NORDESTE;Nao se aplica;entre 50 e 59 anos;QRDN;B2P;Pix;9931852100000,0;161689000
298;2025-01-01 00:00:00;PF;PF;SUL;NORDESTE;entre 30 e 39 anos;até 19 anos;MANU;P2P;Pix;559355460000,0;6706000
299;2025-01-01 00:00:00;PJ;PF;CENTRO-OESTE;NORDESTE;Nao se aplica;entre 30 e 39 anos;DICT;G2P;Pix;5099483720000,0;5664000
300;2025-01-01 00:00:00;PF;PF;Nao informado;SUDESTE;mais de 60 anos;entre 40 e 49 anos;DICT;P2P;Pix;5302701560000,0;6016000
301;2025-01-01 00:00:00;PF;PF;NORDESTE;SUL;entre 20 e 29 anos;até 19 anos;QRDN;P2P;Pix;91363680000,0;1970000
302;2025-01-01 00:00:00;PF;PF;CENTRO-OESTE;SUDESTE;mais de 60 anos;entre 30 e 39 anos;Nao disponivel;P2P;Nao disponivel;89059610000,0;110000
303;2025-01-01 00:00:00;PF;PF;NORTE;SUL;entre 20 e 29 anos;entre 30 e 39 anos;Nao disponivel;P2P;Nao disponivel;153950710000,0;637000
304;2025-01-01 00:00:00;PF;PJ;NORDESTE;NORDESTE;mais de 60 anos;Nao se aplica;MANU;P2B;Pix;196326806070000,0;342141000
305;2025-01-01 00:00:00;PF;PF;SUDESTE;SUDESTE;Nao informado;entre 30 e 39 anos;DICT;P2P;Pix;6077230000,0;18000
306;2025-01-01 00:00:00;PJ;PF;SUL;NORTE;Nao se aplica;entre 30 e 39 anos;DICT;B2P;Pix;195841641300000,0;559794000
307;2025-01-01 00:00:00;PF;PF;Nao informado;NORDESTE;Nao informado;entre 40 e 49 anos;MANU;P2P;Pix;110000000,0;2000
308;2025-01-01 00:00:00;PF;PF;NORTE;SUDESTE;até 19 anos;mais de 60 anos;QRDN;P2P;Pix;42437170000,0;2133000
309;2025-01-01 00:00:00;PF;PF;NORTE;Nao informado;até 19 anos;entre 40 e 49 anos;DICT;P2P;Pix;141500550000,0;1165000
310;2025-01-01 00:00:00;PF;PJ;SUL;SUDESTE;entre 50 e 59 anos;Nao se aplica;INIC;P2B;Pix;7218670000,0;486000
311;2025-01-01 00:00:00;PF;PJ;SUL;SUDESTE;entre 20 e 29 anos;Nao se aplica;QRDN;P2B;Pix;2119787898220000,0;32444495000
312;2025-01-01 00:00:00;PF;PF;SUL;SUDESTE;até 19 anos;entre 20 e 29 anos;MANU;P2P;Pix;1141625820000,0;14654000
313;2025-01-01 00:00:00;PF;PF;NORDESTE;NORDESTE;entre 30 e 39 anos;entre 50 e 59 anos;MANU;P2P;Pix;432108360730000,0;2763859000
314;2025-01-01 00:00:00;PF;PF;NORTE;CENTRO-OESTE;entre 40 e 49 anos;entre 30 e 39 anos;QRES;P2P;Pix;1222134240000,0;21913000
315;2025-01-01 00:00:00;PJ;PF;NORDESTE;Nao informado;Nao se aplica;entre 30 e 39 anos;DICT;B2P;Pix;4928036930000,0;8341000
316;2025-01-01 00:00:00;PF;PJ;SUL;CENTRO-OESTE;entre 40 e 49 anos;Nao se aplica;DICT;P2B;Pix;56814450870000,0;51774000
317;2025-01-01 00:00:00;PF;PF;NORDESTE;NORTE;mais de 60 anos;até 19 anos;DICT;P2P;Pix;1427022690000,0;10834000
318;2025-01-01 00:00:00;PF;PF;SUL;SUL;até 19 anos;entre 50 e 59 anos;DICT;P2P;Pix;103105708950000,0;700537000
319;2025-01-01 00:00:00;PF;PJ;CENTRO-OESTE;CENTRO-OESTE;até 19 anos;Nao se aplica;QRDN;P2B;Pix Saque;1595594480000,0;3036000
320;2025-01-01 00:00:00;PF;PF;SUL;SUL;mais de 60 anos;entre 50 e 59 anos;QRDN;P2P;Pix;2036237900000,0;34812000
321;2025-01-01 00:00:00;PF;PJ;NORDESTE;NORDESTE;entre 50 e 59 anos;Nao se aplica;QRDN;P2G;Pix;83510252960000,0;170281000
322;2025-01-01 00:00:00;PJ;PJ;SUL;CENTRO-OESTE;Nao se aplica;Nao se aplica;MANU;B2B;Pix;1341245432160000,0;59905000
323;2025-01-01 00:00:00;PF;PF;NORDESTE;SUL;entre 50 e 59 anos;entre 30 e 39 anos;DICT;P2P;Pix;15268284350000,0;57793000
324;2025-01-01 00:00:00;PF;PJ;NORTE;NORDESTE;entre 30 e 39 anos;Nao se aplica;QRDN;P2B;Pix Troco;1200000000,0;1000
325;2025-01-01 00:00:00;PF;PJ;Nao informado;NORTE;entre 40 e 49 anos;Nao se aplica;QRDN;P2G;Pix;21143670000,0;52000
326;2025-01-01 00:00:00;PJ;PF;NORTE;SUDESTE;Nao se aplica;entre 50 e 59 anos;MANU;G2P;Pix;199900000,0;1000
327;2025-01-01 00:00:00;PF;PJ;CENTRO-OESTE;CENTRO-OESTE;entre 20 e 29 anos;Nao se aplica;INIC;P2B;Pix;22538880000,0;61000
328;2025-01-01 00:00:00;PF;PF;SUL;SUL;entre 20 e 29 anos;mais de 60 anos;DICT;P2P;Pix;404610435600000,0;1494021000
329;2025-01-01 00:00:00;PJ;PF;CENTRO-OESTE;Nao informado;Nao se aplica;entre 50 e 59 anos;MANU;G2P;Pix;301808980000,0;20000
330;2025-01-01 00:00:00;PF;PF;NORTE;CENTRO-OESTE;entre 30 e 39 anos;entre 20 e 29 anos;QRES;P2P;Pix;1188366330000,0;21647000
331;2025-01-01 00:00:00;PF;PJ;NORDESTE;NORDESTE;até 19 anos;Nao se aplica;MANU;P2B;Pix Saque;1890000000,0;5000
332;2025-01-01 00:00:00;PF;PF;Nao informado;NORTE;mais de 60 anos;entre 30 e 39 anos;QRES;P2P;Pix;11234910000,0;98000
333;2025-01-01 00:00:00;PF;PJ;Nao informado;NORDESTE;entre 40 e 49 anos;Nao se aplica;QRES;P2G;Pix;257800000,0;4000
334;2025-01-01 00:00:00;PF;PF;SUDESTE;SUL;até 19 anos;entre 30 e 39 anos;Nao disponivel;P2P;Nao disponivel;95884090000,0;785000
335;2025-01-01 00:00:00;PF;PJ;NORDESTE;NORDESTE;entre 30 e 39 anos;Nao se aplica;QRES;P2B;Pix Saque;124278090000,0;718000
336;2025-01-01 00:00:00;PF;PJ;SUL;SUL;mais de 60 anos;Nao se aplica;INIC;P2B;Pix;93702140000,0;431000
337;2025-01-01 00:00:00;PF;PF;CENTRO-OESTE;SUL;entre 50 e 59 anos;entre 50 e 59 anos;DICT;P2P;Pix;19143024310000,0;30322000
338;2025-01-01 00:00:00;PF;PF;CENTRO-OESTE;SUDESTE;entre 40 e 49 anos;até 19 anos;QRES;P2P;Pix;353479010000,0;4206000
339;2025-01-01 00:00:00;PF;PJ;NORDESTE;SUL;entre 30 e 39 anos;Nao se aplica;Nao disponivel;P2B;Nao disponivel;389701750000,0;416000
340;2025-01-01 00:00:00;PF;PF;SUL;SUDESTE;entre 50 e 59 anos;entre 40 e 49 anos;Nao disponivel;P2P;Nao disponivel;98124730000,0;315000
341;2025-01-01 00:00:00;PF;PF;NORTE;CENTRO-OESTE;até 19 anos;entre 50 e 59 anos;MANU;P2P;Pix;240712780000,0;2795000
342;2025-01-01 00:00:00;PF;PF;Nao informado;NORDESTE;mais de 60 anos;entre 20 e 29 anos;DICT;P2P;Pix;692694010000,0;2043000
343;2025-01-01 00:00:00;PF;PF;Nao informado;NORTE;entre 50 e 59 anos;entre 50 e 59 anos;DICT;P2P;Pix;397896400000,0;1247000
344;2025-01-01 00:00:00;PF;PJ;SUL;CENTRO-OESTE;entre 50 e 59 anos;Nao se aplica;QRES;P2B;Pix;7326449960000,0;21108000
345;2025-01-01 00:00:00;PF;PF;NORDESTE;SUL;entre 30 e 39 anos;entre 50 e 59 anos;QRES;P2P;Pix;602560190000,0;15587000
346;2025-01-01 00:00:00;PF;PF;Nao informado;CENTRO-OESTE;até 19 anos;entre 40 e 49 anos;QRES;P2P;Pix;888270000,0;42000
347;2025-01-01 00:00:00;PF;PF;NORDESTE;SUL;entre 30 e 39 anos;entre 30 e 39 anos;Nao disponivel;P2P;Nao disponivel;157721260000,0;815000
348;2025-01-01 00:00:00;PF;PF;SUL;CENTRO-OESTE;entre 20 e 29 anos;mais de 60 anos;DICT;P2P;Pix;3858278510000,0;12829000
